query	qlen.bp	qtrans.aa	hit	hlen.aa
Ofaveolata267503_c1_seq10	216	72	sp|Q99759|M3K3_HUMAN	626
Ofaveolata267503_c1_seq11	612	117	sp|Q61084|M3K3_MOUSE	626
Ofaveolata267503_c1_seq12	708	158	sp|A9SY39|M3K1A_PHYPA	759
Ofaveolata267503_c1_seq15	2545	206	sp|Q61084|M3K3_MOUSE	626
Ofaveolata267503_c1_seq17	241	64	sp|Q56UN5|M3K19_HUMAN	1328
Ofaveolata267503_c1_seq19	457	64	sp|Q56UN5|M3K19_HUMAN	1328
Ofaveolata267505_c0_seq1	1892	200	sp|Q5ZLX5|ZRAB2_CHICK	334
Ofaveolata267505_c0_seq2	1406	196	sp|Q5R580|ZRAB2_PONAB	320
Ofaveolata267505_c0_seq3	2752	200	sp|Q5ZLX5|ZRAB2_CHICK	334
Ofaveolata267505_c0_seq4	4964	1236	sp|Q86VP6|CAND1_HUMAN	1230
Ofaveolata267505_c0_seq5	2312	200	sp|Q5ZLX5|ZRAB2_CHICK	334
Ofaveolata267505_c0_seq6	1452	200	sp|Q5ZLX5|ZRAB2_CHICK	334
Ofaveolata267505_c0_seq7	1846	196	sp|Q5R580|ZRAB2_PONAB	320
Ofaveolata267507_c1_seq13	3825	241	sp|Q9NBX4|RTXE_DROME	908
Ofaveolata267507_c1_seq14	3974	241	sp|Q9NBX4|RTXE_DROME	908
Ofaveolata267508_c0_seq1	4337	309	sp|Q80X80|C2C2L_MOUSE	706
Ofaveolata267508_c0_seq2	4317	309	sp|Q80X80|C2C2L_MOUSE	706
Ofaveolata267508_c0_seq3	4281	309	sp|Q80X80|C2C2L_MOUSE	706
Ofaveolata267508_c0_seq4	4373	309	sp|Q80X80|C2C2L_MOUSE	706
Ofaveolata267509_c0_seq1	4155	275	sp|Q5R5W2|TADBP_PONAB	414
Ofaveolata267509_c1_seq1	1794	433	sp|Q6DCX5|PCFT_XENLA	463
Ofaveolata267511_c1_seq1	2315	522	sp|G5E8K5|ANK3_MOUSE	1961
Ofaveolata267511_c1_seq2	2636	529	sp|O70511|ANK3_RAT	2622
Ofaveolata267511_c1_seq3	2924	529	sp|O70511|ANK3_RAT	2622
Ofaveolata267511_c1_seq4	2336	522	sp|G5E8K5|ANK3_MOUSE	1961
Ofaveolata267511_c2_seq2	1257	187	sp|A4FV84|MRT4_BOVIN	239
Ofaveolata267511_c2_seq3	1171	216	sp|A4FV84|MRT4_BOVIN	239
Ofaveolata267512_c0_seq1	3329	456	sp|O00370|LORF2_HUMAN	1275
Ofaveolata83260_c0_seq1	335	28	sp|B8VIU6|USOM5_ACRMI	256
Ofaveolata83400_c0_seq1	556	135	sp|O57422|OPN4B_XENLA	534
Ofaveolata83602_c0_seq1	213	61	sp|A4FUB7|GIN1_BOVIN	499
Ofaveolata84045_c0_seq1	508	119	sp|O08890|5HT1F_CAVPO	366
Ofaveolata84418_c0_seq1	480	97	sp|P14184|LICD_HAEIN	265
Ofaveolata84544_c0_seq1	664	208	sp|Q28838|ADA2A_BOVIN	468
Ofaveolata85383_c0_seq1	1187	305	sp|P30975|TLR2_DROME	519
Ofaveolata85503_c0_seq1	240	75	sp|Q4LBB6|OCTB3_DROME	1256
Ofaveolata85791_c0_seq1	352	114	sp|O00463|TRAF5_HUMAN	557
Ofaveolata86499_c0_seq1	1090	122	sp|A0JJX5|SYT4_ARATH	569
Ofaveolata86703_c0_seq1	281	78	sp|O15973|OPSD1_MIZYE	499
Ofaveolata86965_c0_seq1	308	83	sp|P41596|DOPR1_DROME	511
Ofaveolata87069_c0_seq1	295	38	sp|Q09575|YRD6_CAEEL	1268
Ofaveolata87851_c0_seq1	350	61	sp|Q09575|YRD6_CAEEL	1268
Ofaveolata88064_c0_seq1	406	119	sp|P23074|POL_SFV1	1149
Ofaveolata88122_c0_seq1	205	67	sp|Q9R080|GPSM1_RAT	673
Ofaveolata88672_c0_seq1	223	66	sp|Q9PW88|GPC6A_CARAU	877
Ofaveolata89117_c0_seq1	377	71	sp|Q8A2I1|CABC2_BACTN	1014
Ofaveolata89211_c0_seq1	241	59	sp|P28647|AA3R_RAT	320
Ofaveolata89227_c0_seq1	332	69	sp|Q9U1H0|CIC_DROME	1832
Ofaveolata89371_c0_seq1	290	89	sp|Q588U8|CFDP2_TRAJA	574
Ofaveolata90852_c0_seq1	802	267	sp|P23704|ATPB_NEUCR	519
Ofaveolata90873_c0_seq1	369	121	sp|Q9WV18|GABR1_MOUSE	960
Ofaveolata91127_c0_seq1	850	158	sp|P38487|CREA_BACB0	411
Ofaveolata267514_c0_seq1	4875	1107	sp|Q8TEQ8|PIGO_HUMAN	1089
Ofaveolata267514_c0_seq2	5309	1107	sp|Q8TEQ8|PIGO_HUMAN	1089
Ofaveolata267514_c0_seq3	4881	1107	sp|Q8TEQ8|PIGO_HUMAN	1089
Ofaveolata267514_c0_seq5	4884	1107	sp|Q8TEQ8|PIGO_HUMAN	1089
Ofaveolata267514_c0_seq6	4890	1107	sp|Q8TEQ8|PIGO_HUMAN	1089
Ofaveolata267514_c0_seq7	5315	1107	sp|Q8TEQ8|PIGO_HUMAN	1089
Ofaveolata267516_c0_seq1	6040	1107	sp|P57103|NAC3_HUMAN	927
Ofaveolata267516_c0_seq2	5394	891	sp|P57103|NAC3_HUMAN	927
Ofaveolata267517_c0_seq1	7747	1164	sp|Q9JIR1|RIMB2_RAT	1049
Ofaveolata267517_c0_seq2	7648	1131	sp|Q9JIR1|RIMB2_RAT	1049
Ofaveolata267518_c0_seq1	1776	180	sp|B3EWZ8|ECT_ACRMI	400
Ofaveolata267518_c0_seq2	1926	180	sp|B3EWZ8|ECT_ACRMI	400
Ofaveolata267518_c0_seq4	1957	180	sp|B3EWZ8|ECT_ACRMI	400
Ofaveolata267519_c0_seq1	3712	384	sp|Q8R4S6|AHR_MUSMC	848
Ofaveolata267519_c0_seq2	3517	384	sp|Q8R4S6|AHR_MUSMC	848
Ofaveolata267522_c0_seq1	1561	319	sp|Q5ZII3|TPRA1_CHICK	364
Ofaveolata267522_c2_seq1	4416	930	sp|Q5ZI08|SPT5H_CHICK	1079
Ofaveolata267522_c2_seq2	4289	930	sp|Q5ZI08|SPT5H_CHICK	1079
Ofaveolata267522_c2_seq3	4246	930	sp|Q5ZI08|SPT5H_CHICK	1079
Ofaveolata267522_c2_seq5	4459	930	sp|Q5ZI08|SPT5H_CHICK	1079
Ofaveolata267523_c0_seq1	2789	708	sp|Q6PGZ0|CEP63_DANRE	716
Ofaveolata267524_c1_seq1	3065	393	sp|O22943|STL1_ARATH	771
Ofaveolata267524_c1_seq2	924	302	sp|O22943|STL1_ARATH	771
Ofaveolata267524_c1_seq3	2065	393	sp|O22943|STL1_ARATH	771
Ofaveolata267525_c1_seq1	1165	87	sp|Q96FV9|THOC1_HUMAN	657
Ofaveolata267525_c1_seq2	1334	78	sp|Q96FV9|THOC1_HUMAN	657
Ofaveolata267525_c1_seq4	1086	87	sp|Q96FV9|THOC1_HUMAN	657
Ofaveolata267525_c1_seq6	1415	87	sp|Q96FV9|THOC1_HUMAN	657
Ofaveolata267525_c1_seq8	836	87	sp|Q96FV9|THOC1_HUMAN	657
Ofaveolata267525_c1_seq11	1005	78	sp|Q96FV9|THOC1_HUMAN	657
Ofaveolata267526_c1_seq3	2223	77	sp|A8QMS7|MYD88_TAKRU	288
Ofaveolata267526_c1_seq6	2257	77	sp|A8QMS7|MYD88_TAKRU	288
Ofaveolata267526_c1_seq9	2227	77	sp|A8QMS7|MYD88_TAKRU	288
Ofaveolata267527_c0_seq1	2053	264	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq3	1181	116	sp|Q60HH5|ARSL_MACFA	588
Ofaveolata267527_c0_seq4	265	88	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq5	2288	335	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq6	1834	208	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq7	2111	300	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq8	794	195	sp|P54793|ARSF_HUMAN	590
Ofaveolata267527_c0_seq9	1983	241	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq10	2239	335	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq11	647	110	sp|Q60HH5|ARSL_MACFA	588
Ofaveolata267527_c0_seq12	1199	322	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq13	519	115	sp|Q60HH5|ARSL_MACFA	588
Ofaveolata267527_c0_seq14	1463	238	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq15	2239	335	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq16	1934	241	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq17	1834	208	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq19	760	249	sp|P51690|ARSL_HUMAN	589
Ofaveolata267527_c0_seq20	1934	241	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq21	2160	300	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq23	894	228	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq24	1309	111	sp|Q60HH5|ARSL_MACFA	588
Ofaveolata267527_c0_seq25	964	251	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq27	1071	287	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq28	2111	300	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq29	2004	264	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq30	801	248	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq31	1883	208	sp|P08842|STS_HUMAN	583
Ofaveolata267527_c0_seq32	2004	264	sp|P08842|STS_HUMAN	583
Ofaveolata267528_c0_seq1	2477	273	sp|P81127|SNAG_BOVIN	312
Ofaveolata267530_c0_seq1	5866	1750	sp|Q5RHH4|IF172_DANRE	1745
Ofaveolata267531_c0_seq1	5065	656	sp|A0A0G2JUG7|IQEC1_RAT	962
Ofaveolata267531_c0_seq3	5183	673	sp|Q8R0S2|IQEC1_MOUSE	961
Ofaveolata267532_c0_seq3	4016	606	sp|Q9UA35|S28A3_EPTST	683
Ofaveolata267532_c0_seq5	2864	606	sp|Q9UA35|S28A3_EPTST	683
Ofaveolata267532_c0_seq6	3288	606	sp|Q9UA35|S28A3_EPTST	683
Ofaveolata267532_c0_seq8	2136	606	sp|Q9UA35|S28A3_EPTST	683
Ofaveolata267534_c0_seq1	2594	42	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq3	5477	624	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq4	1363	246	sp|Q9X248|FABG_THEMA	246
Ofaveolata267534_c0_seq5	2502	42	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq7	5535	624	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq8	6341	624	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq9	6265	624	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq10	3260	194	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq11	4175	497	sp|O95490|AGRL2_HUMAN	1459
Ofaveolata267534_c0_seq12	6323	624	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq14	1326	103	sp|Q9TV36|FBN1_PIG	2871
Ofaveolata267534_c0_seq15	3318	194	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq16	2190	275	sp|Q64487|PTPRD_MOUSE	1912
Ofaveolata267534_c0_seq17	6399	624	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq18	1336	42	sp|Q9HAR2|AGRL3_HUMAN	1447
Ofaveolata267534_c0_seq20	2114	275	sp|Q64487|PTPRD_MOUSE	1912
Ofaveolata267534_c0_seq21	4233	497	sp|O95490|AGRL2_HUMAN	1459
Ofaveolata267535_c0_seq2	3260	283	sp|Q9BLG4|AMT1_DICDI	463
Ofaveolata267535_c0_seq3	3278	283	sp|Q9BLG4|AMT1_DICDI	463
Ofaveolata267536_c0_seq1	3172	176	sp|Q4FZQ6|PR38A_XENLA	312
Ofaveolata267536_c0_seq2	3141	176	sp|Q4FZQ6|PR38A_XENLA	312
Ofaveolata267536_c0_seq3	3090	176	sp|Q4FZQ6|PR38A_XENLA	312
Ofaveolata267536_c0_seq4	3129	176	sp|Q4FZQ6|PR38A_XENLA	312
Ofaveolata267536_c0_seq5	1372	180	sp|Q3MHI4|PHAX_BOVIN	394
Ofaveolata267537_c0_seq1	4613	1251	sp|Q4JIJ3|METH_BOVIN	1265
Ofaveolata267537_c0_seq2	4670	1251	sp|Q4JIJ3|METH_BOVIN	1265
Ofaveolata267538_c0_seq1	4113	138	sp|Q28IJ3|PXL2B_XENTR	201
Ofaveolata267538_c0_seq2	4101	138	sp|Q28IJ3|PXL2B_XENTR	201
Ofaveolata267538_c1_seq1	869	149	sp|P30050|RL12_HUMAN	165
Ofaveolata267539_c1_seq1	630	28	sp|Q61115|PTC1_MOUSE	1434
Ofaveolata267539_c1_seq2	1769	443	sp|Q98864|PTC1_DANRE	1220
Ofaveolata267539_c1_seq3	3003	937	sp|Q61115|PTC1_MOUSE	1434
Ofaveolata267539_c1_seq4	4182	1331	sp|Q61115|PTC1_MOUSE	1434
Ofaveolata267539_c1_seq5	2322	628	sp|Q98864|PTC1_DANRE	1220
Ofaveolata267539_c1_seq6	3518	1109	sp|Q98864|PTC1_DANRE	1220
Ofaveolata267539_c1_seq7	3629	1146	sp|Q61115|PTC1_MOUSE	1434
Ofaveolata267539_c1_seq8	833	39	sp|O35595|PTC2_MOUSE	1182
Ofaveolata267539_c1_seq9	4071	1290	sp|O35595|PTC2_MOUSE	1182
Ofaveolata267539_c1_seq10	330	74	sp|O35595|PTC2_MOUSE	1182
Ofaveolata267539_c1_seq11	4059	1286	sp|O35595|PTC2_MOUSE	1182
Ofaveolata267539_c1_seq13	956	39	sp|O35595|PTC2_MOUSE	1182
Ofaveolata267539_c1_seq14	3506	1105	sp|Q98864|PTC1_DANRE	1220
Ofaveolata267539_c1_seq15	3617	1142	sp|Q61115|PTC1_MOUSE	1434
Ofaveolata267539_c1_seq16	2215	463	sp|Q61115|PTC1_MOUSE	1434
Ofaveolata267539_c1_seq17	4170	1327	sp|Q61115|PTC1_MOUSE	1434
Ofaveolata267539_c1_seq18	3556	1122	sp|Q61115|PTC1_MOUSE	1434
Ofaveolata267543_c0_seq1	3599	913	sp|Q6P286|DHTK1_XENLA	927
Ofaveolata267545_c0_seq1	594	166	sp|P25291|GP2_CANLF	509
Ofaveolata267545_c0_seq2	531	124	sp|P25291|GP2_CANLF	509
Ofaveolata267545_c0_seq3	425	123	sp|Q6WRH9|IGS10_RAT	2597
Ofaveolata267545_c0_seq4	458	134	sp|Q6WRH9|IGS10_RAT	2597
Ofaveolata267545_c0_seq5	294	42	sp|P31836|NCAM1_BOVIN	853
Ofaveolata267545_c0_seq6	5340	315	sp|Q91147|FGFR2_NOTVI	729
Ofaveolata267545_c0_seq7	5418	312	sp|P11362|FGFR1_HUMAN	822
Ofaveolata267548_c1_seq1	1436	164	sp|Q58L91|FA5V_OXYSU	1459
Ofaveolata267548_c3_seq4	2781	230	sp|P55023|TYRO_STRLN	273
Ofaveolata267548_c3_seq7	2820	230	sp|P55023|TYRO_STRLN	273
Ofaveolata267548_c3_seq10	2692	230	sp|P55023|TYRO_STRLN	273
Ofaveolata267549_c1_seq1	3665	132	sp|Q54P70|Y4757_DICDI	766
Ofaveolata267549_c1_seq4	4234	156	sp|Q196X6|VF232_IIV3	844
Ofaveolata267549_c1_seq5	3689	156	sp|Q196X6|VF232_IIV3	844
Ofaveolata267549_c1_seq7	4210	132	sp|Q54P70|Y4757_DICDI	766
Ofaveolata267549_c1_seq8	3790	132	sp|Q54P70|Y4757_DICDI	766
Ofaveolata267549_c1_seq10	3814	156	sp|Q196X6|VF232_IIV3	844
Ofaveolata267550_c0_seq3	3824	292	sp|Q86YC2|PALB2_HUMAN	1186
Ofaveolata267551_c0_seq1	1032	189	sp|Q68CR1|SE1L3_HUMAN	1132
Ofaveolata267551_c0_seq2	3673	845	sp|Q68CR1|SE1L3_HUMAN	1132
Ofaveolata267552_c0_seq2	1586	106	sp|Q7TSH7|KCNF1_MOUSE	493
Ofaveolata267552_c0_seq4	2044	106	sp|Q7TSH7|KCNF1_MOUSE	493
Ofaveolata267552_c0_seq5	2023	106	sp|Q7TSH7|KCNF1_MOUSE	493
Ofaveolata267553_c0_seq1	1684	71	sp|P14184|LICD_HAEIN	265
Ofaveolata267553_c1_seq1	1080	78	sp|Q96KM6|Z512B_HUMAN	892
Ofaveolata267553_c2_seq1	4309	623	sp|Q5RDC3|TF3C2_PONAB	911
Ofaveolata267553_c2_seq4	2006	99	sp|Q8BL74|TF3C2_MOUSE	907
Ofaveolata267554_c0_seq1	3532	974	sp|P28025|KI11B_XENLA	1067
Ofaveolata267554_c0_seq2	4411	974	sp|P28025|KI11B_XENLA	1067
Ofaveolata267555_c0_seq1	3956	858	sp|A2BGR3|ERC6L_DANRE	1451
Ofaveolata267555_c0_seq2	3548	722	sp|A2BGR3|ERC6L_DANRE	1451
Ofaveolata267555_c0_seq3	3749	789	sp|A2BGR3|ERC6L_DANRE	1451
Ofaveolata267555_c0_seq4	3275	497	sp|A2BGR3|ERC6L_DANRE	1451
Ofaveolata267555_c0_seq6	3068	428	sp|A2BGR3|ERC6L_DANRE	1451
Ofaveolata267555_c3_seq1	1114	131	sp|Q9CXS4|CENPV_MOUSE	252
Ofaveolata267555_c3_seq2	1044	107	sp|Q9CXS4|CENPV_MOUSE	252
Ofaveolata267556_c0_seq1	2318	394	sp|Q6P8X1|SNX6_MOUSE	406
Ofaveolata267556_c3_seq1	2959	561	sp|Q8N0W4|NLGNX_HUMAN	816
Ofaveolata267556_c4_seq1	2439	225	sp|B3RNE8|ATAT_TRIAD	238
Ofaveolata267556_c6_seq2	2898	417	sp|Q95SX7|RTBS_DROME	906
Ofaveolata267556_c6_seq4	1343	274	sp|Q95SX7|RTBS_DROME	906
Ofaveolata267556_c6_seq5	3026	417	sp|Q95SX7|RTBS_DROME	906
Ofaveolata267557_c0_seq1	2226	360	sp|O74874|CCR4_SCHPO	690
Ofaveolata267557_c0_seq2	2391	360	sp|O74874|CCR4_SCHPO	690
Ofaveolata267557_c0_seq3	2092	360	sp|O74874|CCR4_SCHPO	690
Ofaveolata267557_c0_seq4	2276	372	sp|O35710|NOCT_MOUSE	429
Ofaveolata267557_c0_seq5	2410	372	sp|O35710|NOCT_MOUSE	429
Ofaveolata267557_c0_seq6	2111	372	sp|O35710|NOCT_MOUSE	429
Ofaveolata267557_c0_seq7	2257	360	sp|O74874|CCR4_SCHPO	690
Ofaveolata267557_c0_seq8	2245	372	sp|O35710|NOCT_MOUSE	429
Ofaveolata267558_c0_seq1	4280	1224	sp|O70157|TOP3A_MOUSE	1003
Ofaveolata267558_c0_seq2	3871	1088	sp|O70157|TOP3A_MOUSE	1003
Ofaveolata267558_c0_seq3	3771	1054	sp|O70157|TOP3A_MOUSE	1003
Ofaveolata267560_c0_seq1	3122	305	sp|Q00808|HETE1_PODAS	1356
Ofaveolata267561_c0_seq1	4032	1187	sp|Q6P158|DHX57_HUMAN	1386
Ofaveolata267561_c0_seq2	4598	1281	sp|Q6P158|DHX57_HUMAN	1386
Ofaveolata267561_c0_seq3	4114	1281	sp|Q6P158|DHX57_HUMAN	1386
Ofaveolata267562_c2_seq1	4832	477	sp|P97363|SPTC2_MOUSE	560
Ofaveolata267563_c0_seq1	3046	99	sp|Q9BT23|LIMD2_HUMAN	127
Ofaveolata267563_c0_seq2	4876	99	sp|Q9BT23|LIMD2_HUMAN	127
Ofaveolata267564_c0_seq1	3334	405	sp|Q29S22|DDX47_BOVIN	457
Ofaveolata267564_c0_seq2	3038	405	sp|Q29S22|DDX47_BOVIN	457
Ofaveolata267565_c1_seq1	2794	166	sp|Q5R7J8|TP4A1_PONAB	173
Ofaveolata267565_c1_seq2	3772	166	sp|Q5R7J8|TP4A1_PONAB	173
Ofaveolata267566_c0_seq7	1122	114	sp|Q8NHR9|PROF4_HUMAN	129
Ofaveolata267567_c0_seq1	3602	175	sp|O73874|EFNB2_DANRE	332
Ofaveolata267569_c0_seq1	3359	621	sp|Q8IW92|GLBL2_HUMAN	636
Ofaveolata267569_c0_seq2	1819	335	sp|Q5XIL5|GLBL3_RAT	631
Ofaveolata267569_c0_seq3	3113	621	sp|Q8IW92|GLBL2_HUMAN	636
Ofaveolata267569_c0_seq4	3272	621	sp|Q8IW92|GLBL2_HUMAN	636
Ofaveolata267569_c0_seq5	3518	621	sp|Q8IW92|GLBL2_HUMAN	636
Ofaveolata267570_c2_seq1	676	37	sp|P39428|TRAF1_MOUSE	409
Ofaveolata267570_c2_seq3	705	45	sp|P39428|TRAF1_MOUSE	409
Ofaveolata267570_c2_seq4	1243	45	sp|P39428|TRAF1_MOUSE	409
Ofaveolata267571_c0_seq1	1365	307	sp|P07271|PIF1_YEAST	859
Ofaveolata267571_c0_seq3	1592	442	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata267571_c0_seq7	247	63	sp|Q381V6|PIF4_TRYB2	819
Ofaveolata267571_c0_seq9	1150	307	sp|P07271|PIF1_YEAST	859
Ofaveolata267571_c0_seq11	1150	331	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata267571_c0_seq12	318	65	sp|Q381V6|PIF4_TRYB2	819
Ofaveolata267571_c0_seq13	1185	331	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata267571_c0_seq14	1377	418	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata267571_c0_seq16	923	220	sp|Q9UUA2|PIF1_SCHPO	805
Ofaveolata267571_c0_seq17	958	270	sp|Q0R4F1|PIF1_XENLA	635
Ofaveolata267572_c0_seq1	232	75	sp|Q8JZM8|MUC4_MOUSE	3443
Ofaveolata267572_c1_seq1	456	151	sp|Q9UGT4|SUSD2_HUMAN	822
Ofaveolata267572_c1_seq2	975	324	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq5	851	283	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq8	851	283	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq10	747	239	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq11	237	79	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq12	321	91	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq13	354	105	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq14	465	107	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq15	614	142	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq16	492	141	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq17	464	97	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq18	960	319	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq20	570	182	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq22	543	179	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq24	678	223	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq25	250	82	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq26	836	278	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq27	399	132	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq28	692	182	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq29	975	324	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq30	693	228	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq31	359	92	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq32	315	63	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq33	960	319	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq34	209	48	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq35	836	278	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq36	342	97	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq37	653	216	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq40	285	93	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq41	437	133	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq42	633	210	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq44	579	143	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c1_seq48	680	224	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267572_c2_seq1	285	94	sp|B3EWY9|MLP_ACRMI	1594
Ofaveolata267574_c0_seq1	390	115	sp|O95671|ASML_HUMAN	621
Ofaveolata267574_c0_seq2	1600	300	sp|O95671|ASML_HUMAN	621
Ofaveolata267574_c0_seq4	207	65	sp|O95671|ASML_HUMAN	621
Ofaveolata267574_c0_seq5	2132	329	sp|O95671|ASML_HUMAN	621
Ofaveolata267574_c0_seq6	312	62	sp|O95671|ASML_HUMAN	621
Ofaveolata267574_c0_seq7	308	88	sp|O95671|ASML_HUMAN	621
Ofaveolata267574_c0_seq8	707	164	sp|O95671|ASML_HUMAN	621
Ofaveolata267574_c0_seq9	252	65	sp|Q8HZJ0|ASMT_MACMU	345
Ofaveolata267576_c0_seq1	4484	105	sp|Q28178|TSP1_BOVIN	1170
Ofaveolata267576_c0_seq2	4565	105	sp|Q28178|TSP1_BOVIN	1170
Ofaveolata267577_c0_seq1	572	103	sp|Q9ULI1|NWD2_HUMAN	1742
Ofaveolata267577_c0_seq2	6444	1556	sp|Q149M9|NWD1_HUMAN	1564
Ofaveolata267578_c0_seq1	3356	648	sp|Q3ZCH0|GRP75_BOVIN	679
Ofaveolata267578_c0_seq2	3501	648	sp|Q3ZCH0|GRP75_BOVIN	679
Ofaveolata267578_c0_seq3	3489	648	sp|Q3ZCH0|GRP75_BOVIN	679
Ofaveolata267579_c0_seq1	6239	1107	sp|Q9UNS1|TIM_HUMAN	1208
Ofaveolata267579_c0_seq2	6259	1107	sp|Q9UNS1|TIM_HUMAN	1208
Ofaveolata267579_c0_seq3	1178	192	sp|Q9Z2Y1|TIM_RAT	1205
Ofaveolata267579_c0_seq4	1198	192	sp|Q9Z2Y1|TIM_RAT	1205
Ofaveolata267580_c0_seq1	2861	282	sp|Q92636|FAN_HUMAN	917
Ofaveolata267580_c0_seq2	4615	909	sp|Q92636|FAN_HUMAN	917
Ofaveolata267580_c0_seq3	4756	1177	sp|Q92636|FAN_HUMAN	917
Ofaveolata267580_c0_seq4	4022	932	sp|Q92636|FAN_HUMAN	917
Ofaveolata267580_c0_seq5	3959	911	sp|Q92636|FAN_HUMAN	917
Ofaveolata267580_c0_seq6	4678	930	sp|Q92636|FAN_HUMAN	917
Ofaveolata267580_c0_seq8	5412	1175	sp|Q92636|FAN_HUMAN	917
Ofaveolata267581_c0_seq2	2461	226	sp|Q9VZF4|FBXW7_DROME	1326
Ofaveolata267581_c0_seq4	2434	226	sp|Q9VZF4|FBXW7_DROME	1326
Ofaveolata267581_c0_seq5	1614	391	sp|Q00659|SCONB_EMENI	678
